Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Apr 14 2021 08:55:10,1038,2,6,10,1.63,0.926,0.929,0.944,5,1,0.0745,0.0709,0.0562,0.0182,0.0024,lie（躺，放置，坐落，存在) -> lay（过去式） -> lain （过去分词）-> [.](现在分词)
Apr 14 2021 08:55:24,54,29,74,258,3.48,0.556,0.914,0.994,5,1,0.4443,0.0861,0.0061,0.4382,0.1974,acquaintance
Apr 14 2021 08:55:37,1010,3,10,49,4.89,0.922,0.987,0.995,5,1,0.0778,0.0132,0.0051,0.0727,0.006,英语书信格式 4.正文 一般是三段式的 （1）说明为什么写信。写给不认识的人要[.]。回信的话要提下收到上封信的时间，和上封信的内容。 （2）最主要的部分。展开问题，讨论重要内容 （3）结尾。客套下： I am looking forward to your reply.
Apr 14 2021 08:55:45,1022,2,6,10,1.75,0.926,0.929,0.943,5,1,0.0744,0.0714,0.0566,0.0178,0.0023,[.](无论如何_from any)_ the long holiday is a good idea of satisfying both the people and the merchants.
Apr 14 2021 08:55:48,633,8,27,76,2.83,0.946,0.98,0.995,5,1,0.0536,0.0197,0.0053,0.0483,0.0028,Nothing of any [.](重要性_=importance_from _sub_) was achieved in the meeting.
Apr 14 2021 08:55:59,1036,2,3,1,0.5,0.925,0.929,0.944,2,0,0.9253,0.9291,0.9438,-0.0185,-0.0345,lie（躺，放置，坐落，存在) -> [.]（过去式） -> lain （过去分词）-> lying (现在分词)
Apr 14 2021 08:56:04,1047,2,6,3,0.55,0.925,0.93,0.944,5,1,0.0747,0.0704,0.0559,0.0188,0.0025,It is widely accepted (人们广泛接受) that _Never give up__ a strong and positive life attitude_ is the key for individual success on the grounds (由于_phrase from ground) that .
Apr 14 2021 08:56:28,885,4,11,44,3.97,0.951,0.989,0.995,5,1,0.0489,0.0108,0.0051,0.0439,0.0024,Winter holiday is coming_ many students [.]. 在期盼(phrase from _forward_)一个愉快的（wonderful）长假所以他们(so that)正在忙着制定一份假期计划。
Apr 14 2021 08:57:11,879,4,7,13,1.8,0.852,0.689,0.926,5,1,0.1479,0.3113,0.0742,0.0737,0.0164,Currently_  （当前_副词，current) [.]，  因为（as)大量（mass）的由于酒后驾驶引起的死亡和受伤的报道遍布(all)在新闻里 the phenomenon of drunken driving has aroused nationwide concern. (引起国家范围的担忧_arouse)
Apr 14 2021 08:57:15,676,4,12,51,4.22,0.954,0.989,0.995,5,1,0.0457,0.0107,0.0051,0.0407,0.0021,[.]_  不计其数的例子可以在我们身边找到， the PLA soldiers who sacrificed themselves for saving people_s lives in fighting the disastrous floods and the warriors in white（白衣战士) who risked their .
Apr 14 2021 09:00:41,1084,1,3,10,3.19,0.962,0.962,0.969,5,1,0.0377,0.0383,0.0309,0.0069,0.0005,I believe they were fat_ though I was at that time [.](小于正常尺寸的) for my years_ and not strong.
Apr 14 2021 09:00:48,1057,2,6,5,0.76,0.926,0.93,0.944,5,1,0.0741,0.0702,0.0557,0.0184,0.0024,The most immediate(直接的_im) reason is that we should adjust our aim carefully in order to go ahead [.]（不断地，持续地_co).
Apr 14 2021 09:01:22,1117,1,3,2,0.74,0.962,0.981,0.984,5,1,0.0377,0.0185,0.0155,0.0222,0.0012,[.] 在这个例子(case)里面这样一个代表表示看起来是不自然的(st)
Apr 14 2021 09:12:21,1052,2,6,4,0.7,0.926,0.929,0.944,5,1,0.0741,0.0707,0.0561,0.018,0.0023,However_ others argue that sensible（合理的_理智的_sen) [.](放弃，ab) is more precious than blind persistence because the wise one should choose the most suitable area for him-self/herself.
Apr 14 2021 09:12:28,669,8,27,96,3.55,0.946,0.98,0.995,5,1,0.0536,0.0197,0.0053,0.0483,0.0028,ard- 不好的人  bastard （王八蛋） niggard （吝啬鬼） sluggard （懒汉） [.]（懦夫） - cash cow （摇钱树）
Apr 14 2021 09:12:38,1037,1,2,6,3.16,0.961,0.907,0.991,5,1,0.0391,0.093,0.0088,0.0303,0.0015,lie（躺，放置，坐落，存在) -> lay（过去式） -> [.]（过去分词）-> lying (现在分词)
Apr 14 2021 09:12:41,1059,2,6,4,0.68,0.926,0.93,0.944,5,1,0.0739,0.0704,0.0559,0.018,0.0023,[.]（除此之外_be)_ the attitude “Never give up” exhausts（是精疲力竭_ex) us both mentally and physically. Only through learning to give up (只有通过学会放弃) can we lead a pleasant and relaxing life.
Apr 14 2021 09:13:46,949,4,12,45,3.72,0.89,0.986,0.995,5,1,0.1105,0.0137,0.0051,0.1054,0.0122,On the contrary_  反之_from contrary it is beneficial to (对做.是有益的_keyword hint: benefit) change unwanted habits and [.] （获得_ac) good ones_ because good habits can make people .
Apr 14 2021 09:13:50,393,13,47,123,2.62,0.939,0.972,0.994,5,1,0.0614,0.0282,0.0055,0.0559,0.0037,Stop talking in [.](noun _谜语 = saying things that are confusing_ r) —say what you mean.
Apr 14 2021 09:13:55,1042,2,6,4,0.74,0.926,0.928,0.943,5,1,0.0739,0.0717,0.0569,0.0171,0.0022,lay (下蛋) -> laid (过去式) -> laid （过去分词) -> [.]（现在分词)
Apr 14 2021 09:14:23,1067,2,6,9,1.57,0.926,0.937,0.95,5,1,0.0739,0.0632,0.0502,0.0237,0.0029,‘[.]_’ (再一次_from more) said the man_ staring at me. ‘Give it mouth!’
Apr 14 2021 09:14:26,1051,2,6,4,0.59,0.926,0.929,0.944,5,1,0.0739,0.0707,0.0561,0.0178,0.0023,However_ others argue that [.]（合理的_理智的_sen) abandonment(放弃，ab) is more precious than blind persistence because the wise one should choose the most suitable area for him-self .
Apr 14 2021 09:14:35,803,5,15,59,3.95,0.966,0.988,0.995,5,1,0.0338,0.0124,0.0052,0.0287,0.0011,The [.](讽刺的情况，i) is that when he finally got the job_ he discovered he didn_t like it.
Apr 14 2021 09:14:48,1031,2,6,4,0.68,0.926,0.93,0.945,5,1,0.0739,0.0696,0.0552,0.0187,0.0024,[.] (虽然他很富有)_ he never spends a cent on clothes. 考察as引导让步从句倒装
Apr 14 2021 09:14:56,834,4,2,1,0.5,0.838,0.685,0.93,2,0,0.838,0.6854,0.9299,-0.0919,-0.1625,He was lavish（慷慨的，大方的） [.]（介词） his praise for her paintings. 考察 lavish的用法
Apr 14 2021 09:14:59,886,4,12,43,3.61,0.954,0.989,0.995,5,1,0.0457,0.0106,0.0051,0.0407,0.0021,[.]_  根据一份调查 students who go traveling and do social practices during vacations increase greatly while those who stay at home decrease a lot. 在假期间去旅行（phrase from .
Apr 14 2021 09:15:07,467,11,30,25,0.84,0.647,0.829,0.96,5,1,0.3525,0.1713,0.0403,0.3123,0.1227,Many “leaders” of the past and present_ in countries around the world_ have been accused of [.](蛊惑人心_from _demos_ and _agogos_). Adjective: demagogic.
Apr 14 2021 09:15:14,289,16,54,162,3,0.891,0.962,0.994,5,1,0.1088,0.0383,0.0057,0.1031,0.0118,That is why vocabulary increases so rapidly for the first twenty years of life and comparatively [.] thereafter. (snail) phrase meaning: very slowly 非常缓慢
Apr 14 2021 09:15:18,596,8,23,116,5.03,0.967,0.985,0.995,5,1,0.0325,0.0145,0.0052,0.0273,0.001,词根tele代表的意思是？
Apr 14 2021 09:15:26,1021,2,6,4,0.65,0.919,0.928,0.943,5,1,0.0809,0.0723,0.0573,0.0235,0.0033,In my view_ people need such long holidays_ and [.](真正重要的_from what) is how to guide people in their entertainment.
Apr 14 2021 09:15:32,1078,2,6,4,0.58,0.919,0.938,0.95,5,1,0.0808,0.0623,0.0496,0.0312,0.0041,I was seated on a high tombstone_ [.]（颤抖，哆嗦_tr)_ while he ate the bread ravenously(及其饥饿地_from raven).
Apr 14 2021 09:15:37,664,3,7,5,0.76,0.876,0.74,0.878,5,1,0.1236,0.2604,0.1225,0.0011,0.0003,the [.]（from _alter_) of day and night 日夜交替
Apr 14 2021 09:15:40,1071,2,6,4,0.59,0.92,0.937,0.95,5,1,0.0805,0.0631,0.0502,0.0303,0.004,The man_ after looking at me for a moment_ turned me [.](上下颠倒_up)_ and emptied my pockets.
Apr 14 2021 09:15:45,1035,2,6,4,0.67,0.919,0.928,0.943,5,1,0.0805,0.0718,0.0569,0.0236,0.0032,lie（撒谎) -> lied (过去式) -> lied （过去分词) -> [.](现在分词)
Apr 14 2021 09:15:54,489,11,37,125,3.38,0.945,0.977,0.995,5,1,0.0552,0.0232,0.0054,0.0498,0.003,By derivation_ a leader (agogos) of the people (demos)_ a demagogue today is actually one who attempts_ in essence_ to mislead the people_ a politician who foments (挑起，激起，煽动 .
Apr 14 2021 09:15:59,241,2,5,6,1.24,0.916,0.821,0.937,5,1,0.084,0.1788,0.0633,0.0206,0.003,gratification
Apr 14 2021 09:16:05,752,7,23,74,3.21,0.921,0.978,0.995,5,1,0.0787,0.0216,0.0052,0.0735,0.0062,[.](re) pay awards 有追溯效力的加薪
Apr 14 2021 09:16:32,799,6,20,64,3.18,0.932,0.981,0.995,5,1,0.0678,0.0187,0.0052,0.0627,0.0046,A good salesperson has to be [.](进取的，上进的，ag) in today_s competitive market.
Apr 14 2021 09:16:36,1054,2,6,9,1.42,0.92,0.929,0.944,5,1,0.0803,0.0707,0.0561,0.0242,0.0033,In my opinion_ we need to learn to give up [.]（及时，适时地_from time）.
Apr 14 2021 09:16:51,595,11,37,105,2.84,0.879,0.966,0.995,5,1,0.1208,0.0338,0.0054,0.1155,0.0146,spect/scope : 看 expect (期待) inspect (检查） [.]（展望前景） respect （尊重） telescope （望远镜）
Apr 14 2021 09:16:55,231,18,63,140,2.22,0.929,0.967,0.994,5,1,0.0715,0.0334,0.0056,0.0659,0.0051,rural
Apr 14 2021 09:17:03,1093,1,3,7,2.19,0.959,0.962,0.97,5,1,0.041,0.0376,0.0303,0.0107,0.0008,phrase: 蔑视(sth)，轻视(sth)，瞧不起(sth)_from look
Apr 14 2021 09:17:15,1065,2,6,5,0.75,0.92,0.93,0.945,5,1,0.0803,0.0696,0.0552,0.0251,0.0034,[.](我虽然很(much)佩服他的勇气)_ I don’t think he acted wisely. 考察as引导让步从句倒装
Apr 14 2021 09:17:21,627,8,27,93,3.45,0.946,0.98,0.995,5,1,0.0536,0.0196,0.0053,0.0483,0.0028,banned/illegal [.](= drugs) （from _sub_) meaning : a type of solid_ liquid or gas that has particular qualities 物质；物品；东西
Apr 14 2021 09:17:44,708,9,30,87,2.92,0.9,0.971,0.995,5,1,0.1,0.0287,0.0053,0.0947,0.01,a speech of passionate [.](雄辩，口才_e)
Apr 14 2021 09:17:50,623,7,20,83,4.13,0.962,0.985,0.995,5,1,0.0377,0.0145,0.0052,0.0325,0.0014,sub ： 下面的  substance （根本） subtitle (副标题，字幕） [.]（非常地，大大地，根本上地） substantial （根本的，大量的）  submarine （潜水艇）
Apr 14 2021 09:17:56,741,7,21,59,2.81,0.95,0.983,0.995,5,1,0.0499,0.0172,0.0053,0.0447,0.0025,Neither side is prepared to [.](妥协，from _promise_).
4月 15 2021 11:33:05,733,8,21,18,0.85,0.721,0.868,0.97,5,1,0.2788,0.1319,0.0304,0.2484,0.0768,He felt [.](交替的，轮流的，from _alter_) hot and cold.
4月 15 2021 11:38:48,762,8,27,95,3.52,0.911,0.975,0.995,5,1,0.0894,0.025,0.0053,0.0841,0.008,_Big_ and _large_ are [.](同义词_s).
4月 15 2021 11:38:53,1133,1,3,6,2,0.959,0.956,0.964,5,1,0.041,0.0444,0.0357,0.0053,0.0004,Hypothetical judgements express [.](蕴含_en) between judgements_ or reasoning under hypotheses.
4月 15 2021 11:38:57,674,6,19,55,2.91,0.932,0.981,0.995,5,1,0.0678,0.0187,0.0052,0.0627,0.0046,[.]（from _lu_) means a sudden very heavy fall of rain 暴雨；大雨；洪水
4月 15 2021 11:39:03,1048,3,10,12,1.22,0.882,0.886,0.901,5,1,0.1179,0.1143,0.0994,0.0185,0.004,It is widely accepted (人们广泛接受) that _Never give up__ a strong and positive life attitude_ is the key for individual success on the grounds (由于_phrase from ground) that .
4月 15 2021 11:39:06,834,1,2,4,2.05,0.955,0.891,0.986,5,1,0.0447,0.1094,0.0143,0.0304,0.0018,He was lavish（慷慨的，大方的） [.]（介词） his praise for her paintings. 考察 lavish的用法
4月 15 2021 11:39:12,961,4,12,74,6.14,0.954,0.987,0.995,5,1,0.0457,0.013,0.0051,0.0406,0.0021,In some privately owned firms_ joint-ventures (联合企业(venture))_ or foreign-found companies_ an [.](经理，主管_from execute)_s yearly(年度的，from year) income is ten times or even a .
4月 15 2021 11:39:19,1171,1,3,4,1.33,0.959,0.971,0.977,5,1,0.0409,0.0286,0.0234,0.0175,0.0011,The definition of these forms_ which follows_ [.](利用_phrase from make) several auxiliary judgements corresponding(相一致_相符合，co) to the classifications of characters in the .
4月 15 2021 11:39:30,1073,2,6,32,5.36,0.951,0.991,0.995,5,1,0.0489,0.0093,0.0051,0.0439,0.0024,The man_ after looking at me for a moment_ turned me upside down_ and emptied my pockets.  There was nothing in them but a piece of bread. When the church came to itself - for .
4月 15 2021 11:39:40,924,2,6,4,0.63,0.92,0.934,0.948,5,1,0.0801,0.0656,0.0521,0.0279,0.0037,‘There_ sir!’ I [.](害羞地，缺乏勇气地_ti） explained. ‘Also Georgiana. That’s my mother.
4月 15 2021 11:39:47,468,14,48,94,1.95,0.907,0.963,0.995,5,1,0.0932,0.0372,0.0054,0.0878,0.0087,Many “leaders” of the past and present_ in countries around the world_ have been accused of demagoguery (蛊惑人心_from _demos_ and _agogos_). Adjective: [.].
4月 15 2021 11:40:03,1168,1,3,9,3.03,0.959,0.971,0.976,5,1,0.0409,0.029,0.0237,0.0172,0.0011,The special symbols_ letters_ digits_ and quote marks are as [.]（被枚举，列举_en).
4月 15 2021 11:40:15,233,14,38,130,3.43,0.971,0.984,0.992,5,1,0.0289,0.0158,0.0083,0.0207,0.0008,persuade
4月 15 2021 11:40:57,842,3,8,16,2.03,0.89,0.948,0.986,5,1,0.1105,0.052,0.0139,0.0966,0.012,And since life poses an endless series of problems_ (带来了无尽的问题，pose) life is always difficult and [.]. (不仅有快乐，还有痛苦，full_joy)
4月 15 2021 11:41:02,1101,2,6,5,0.84,0.92,0.918,0.934,5,1,0.08,0.0819,0.0657,0.0143,0.0021,phrase: 佯装没有看见而不理会某人(sb.) from look
4月 15 2021 11:41:07,1134,1,3,2,0.7,0.959,0.956,0.964,5,1,0.0409,0.0444,0.0356,0.0052,0.0004,Generic and parametric judgements express generality [.]（关于._from respect) variables and parameters_ respectively
4月 15 2021 11:41:12,200,4,11,11,0.98,0.839,0.916,0.987,5,1,0.161,0.0843,0.0126,0.1484,0.0258,forefront
4月 15 2021 11:41:15,1121,2,6,4,0.59,0.92,0.935,0.949,5,1,0.08,0.0647,0.0515,0.0286,0.0038,[.] (正如.一样_from as) variables_ new parameters may be introduced within a scope_ and the names of bound parameters are not significant.
4月 15 2021 11:41:21,1056,3,10,6,0.63,0.882,0.886,0.901,5,1,0.1176,0.114,0.099,0.0186,0.004,The most [.](直接的_im) reason is that we should adjust our aim carefully in order to go ahead continuously（不断地，持续地_co).
4月 15 2021 11:41:33,492,5,15,58,3.89,0.943,0.986,0.995,5,1,0.0569,0.014,0.0051,0.0517,0.0032,For example_some merchants（商人_批发商_m) sell their fake [.](商品，c) at the market place for more profit.
4月 15 2021 11:41:45,966,4,11,53,4.78,0.954,0.987,0.995,5,1,0.0457,0.013,0.0051,0.0406,0.0021,Some believe that it benefits the social and economic development since [.](推动力通常(often)是源于(de)差距).
4月 15 2021 11:41:51,5,29,92,208,2.26,0.829,0.944,0.994,5,1,0.1712,0.0559,0.006,0.1652,0.0293,freestanding
4月 15 2021 11:42:03,1114,2,6,3,0.58,0.92,0.935,0.948,5,1,0.08,0.0649,0.0516,0.0284,0.0037,However_ it is sometimes [.](更合适，更可取，pre) to consider constructors such as these to be instances of a single family of operators of the same sort in order to stress their .
4月 15 2021 11:42:24,1150,1,3,5,1.72,0.959,0.96,0.968,5,1,0.0408,0.04,0.0322,0.0086,0.0006,The concrete syntax usually is designed to [.] ((to)增强(en)可读性和（and to)消除歧义).
4月 15 2021 11:42:28,1177,1,3,6,2.11,0.959,0.972,0.977,5,1,0.0408,0.0284,0.0232,0.0176,0.0011,For example_ one may insist that Rule (5.4b) apply only when the string s2 is chosen to be as long as possible [.](以便，为的是_phrase from so) ensure that the string insert is .
4月 15 2021 11:42:33,958,5,16,38,2.36,0.874,0.982,0.995,5,1,0.1264,0.0179,0.0052,0.1212,0.0159,Now the income gap (收入差距) is [.](变得(get)越来越大(注意前面语境)）.
4月 15 2021 11:42:44,248,13,37,165,4.45,0.971,0.984,0.992,5,1,0.0294,0.0159,0.0081,0.0214,0.0008,savour
4月 15 2021 11:42:49,1041,3,10,6,0.59,0.883,0.885,0.9,5,1,0.1175,0.1151,0.1002,0.0173,0.0038,lay (下蛋) -> laid (过去式) -> [.]（过去分词) -> laying （现在分词)
4月 15 2021 11:43:02,198,27,71,57,0.8,0.34,0.31,0.347,5,1,0.6601,0.6898,0.6533,0.0068,0.009,crucial
4月 15 2021 11:55:44,1027,3,2,4,1.87,0.887,0.885,0.9,2,0,0.8865,0.8846,0.8995,-0.013,-0.0232,result_consequence_outcome哪个尤其指行动，过程之后谈及其后果？
4月 15 2021 11:55:47,817,6,20,58,2.91,0.928,0.982,0.995,5,1,0.0725,0.0182,0.0052,0.0673,0.0052,an [.](猛增，from _up_) in violent crime 暴力犯罪的猛增
4月 15 2021 11:55:52,1086,2,6,5,0.78,0.923,0.916,0.932,5,1,0.0771,0.084,0.0679,0.0092,0.0013,‘Darn me if I couldn’t eat em_’ said the man_ with a [.](威胁的_from threat) shake of his head_ ‘and if I han’t half a mind to’t!
4月 15 2021 11:55:56,1166,1,3,3,1.11,0.961,0.97,0.976,5,1,0.0393,0.03,0.0244,0.0149,0.001,Moreover_ many characterbased representations include empty “white space” (spaces_ tabs_ newlines_ and_ perhaps_ comments) that are [.](被丢弃_dis) by the lexical analyzer.
4月 15 2021 11:55:59,813,5,15,53,3.55,0.966,0.989,0.995,5,1,0.0338,0.0112,0.0051,0.0287,0.0011,uphold维护维持的一般是哪方面的内容？
4月 15 2021 11:56:04,772,7,24,103,4.29,0.921,0.978,0.995,5,1,0.0787,0.022,0.0052,0.0735,0.0062,former British [.](殖民地，from _col_)
4月 15 2021 11:56:09,895,5,16,42,2.61,0.943,0.986,0.995,5,1,0.0569,0.014,0.0051,0.0517,0.0032,it’s good to let more students go out traveling（出去旅行_phrase from go) or doing social practices during the vacations [.](因为_f) they have become much mature to realize how to .
4月 15 2021 11:57:38,686,8,24,100,4.16,0.957,0.983,0.995,5,1,0.043,0.017,0.0052,0.0377,0.0018,词缀ia表示的两个可能词性是？
4月 15 2021 11:57:47,1145,1,3,4,1.19,0.961,0.959,0.967,5,1,0.0394,0.0411,0.0331,0.0063,0.0005,It is often [.](符号上) convenient to segregate(使分开，使分离_segr) the hypotheses of a parametric_ generic judgement into two zones
4月 15 2021 11:57:56,921,6,20,8,0.4,0.786,0.773,0.786,5,1,0.2136,0.2272,0.2143,-0.0007,-0.0003,Are you aware these notes are [.]（伪造的，仿冒的，from _counter_)?
4月 15 2021 11:58:03,892,5,16,57,3.53,0.943,0.986,0.995,5,1,0.0569,0.0139,0.0051,0.0517,0.0032,Secondly_ the authorities of Chinese university have been encouraging their students to do social practices [.](抱着.的希望_phrase from hope) college students would broaden their .
4月 15 2021 11:58:08,38,26,84,166,1.97,0.891,0.96,0.994,5,1,0.1087,0.0404,0.0057,0.103,0.0118,outcome
4月 15 2021 11:58:15,1040,2,6,31,5.23,0.951,0.991,0.995,5,1,0.0489,0.0087,0.005,0.0439,0.0024,lay (下蛋) -> [.](过去式) -> laid （过去分词) -> laying （现在分词)
4月 15 2021 11:58:18,811,5,15,56,3.75,0.966,0.989,0.995,5,1,0.0338,0.0111,0.0051,0.0287,0.0011,hold 掌控 share holder (控股人，股东） household （家庭主妇） [.]（支持，向上拖住）
4月 15 2021 11:58:48,1090,2,2,1,0.67,0.923,0.917,0.933,2,0,0.9228,0.9166,0.9327,-0.0099,-0.0184,phrase:展望未来(sth)，为未来(sth)做准备 from look
4月 15 2021 11:58:51,933,4,12,52,4.31,0.954,0.987,0.995,5,1,0.0457,0.0128,0.0051,0.0407,0.0021,It is not too much to say ((it is)说太多(much)不为过) that it is a destructive behavior to allow to be controlled by bad habits while it is constructive to change [.]（多余的_from want) .
4月 15 2021 11:58:56,1089,2,6,4,0.71,0.923,0.916,0.932,5,1,0.0772,0.0841,0.0679,0.0092,0.0013,phrase:照料好，对.负责_from _look_
4月 15 2021 11:59:11,1019,3,10,5,0.49,0.887,0.883,0.898,5,1,0.1134,0.1169,0.1021,0.0114,0.0025,[.]（phrase_人们已经一直认为) that the long holiday may bring much more benefit to both the customer and the businessmen.
4月 15 2021 11:59:28,704,8,22,15,0.7,0.724,0.862,0.971,5,1,0.2756,0.1383,0.0289,0.2467,0.0751,a [.]（温度计_from _meter_) reading 温度计读数
4月 15 2021 11:59:34,1046,3,10,10,0.98,0.887,0.885,0.9,5,1,0.1134,0.1153,0.1004,0.013,0.0028,It is widely accepted (人们广泛接受) that _Never give up__ a strong and positive life attitude_ is the key for individual success [.](由于_phrase from ground) that permanent .
4月 15 2021 12:00:10,729,6,19,79,4.16,0.96,0.985,0.995,5,1,0.0405,0.0153,0.0052,0.0353,0.0016,[.]means (of a machine_ etc. 机器等) to fail to work correctly 运转失常；失灵；出现故障
4月 15 2021 12:00:14,918,5,16,53,3.33,0.864,0.983,0.995,5,1,0.1361,0.0171,0.0051,0.131,0.0185,当主人家财四散，名誉扫地，它对主人的忠诚热爱仍宛如日升日落，亘古不变。 When [.]（家财四散_phrase from wing) and reputation falls to pieces (名誉扫地_phrase from piece)_ he is as constant in his love as the sun in its .
4月 15 2021 12:00:26,765,5,16,57,3.57,0.939,0.986,0.995,5,1,0.0608,0.0142,0.0051,0.0557,0.0037,On the other_ more efforts should be made to arouse public consciousness_  更多的努力应该被付出去唤起（arouse)公众意识 such as [.]. 例如（such as）宣传(p)酒后驾驶坏的影响
4月 15 2021 12:01:31,1097,2,6,5,0.76,0.923,0.917,0.933,5,1,0.0771,0.0832,0.0671,0.01,0.0014,phrase：（以某种方式（sth)）看待(.) from look
4月 15 2021 12:01:42,906,5,16,58,3.61,0.943,0.986,0.995,5,1,0.0569,0.0141,0.0051,0.0517,0.0032,Countless examples can be found around us_  不计其数的例子可以在我们身边找到， the PLA soldiers who sacrificed themselves for saving people_s lives in fighting the disastrous floods and the .
4月 15 2021 12:01:53,830,6,21,94,4.46,0.932,0.981,0.995,5,1,0.0678,0.0187,0.0052,0.0627,0.0046,词根lav，luv_lau的意思是？
4月 15 2021 12:02:24,946,4,12,73,6.1,0.954,0.987,0.995,5,1,0.0457,0.013,0.0051,0.0407,0.0021,Understandably_ 可以理解地，正常地，合乎常情地，from understand  he will have few chances to be entrusted with  (被委托以_keyword hint: trust) important tasks and then will [ .
4月 15 2021 12:02:33,262,13,37,134,3.63,0.971,0.984,0.992,5,1,0.0294,0.0163,0.0079,0.0215,0.0008,recess
4月 15 2021 12:03:59,1100,2,2,1,0.5,0.923,0.917,0.933,2,0,0.9227,0.9171,0.9333,-0.0106,-0.0198,phrase: 检查，查看. from look （not _look into_）
4月 15 2021 12:05:43,877,5,16,54,3.37,0.943,0.986,0.995,5,1,0.0569,0.0138,0.0051,0.0517,0.0032,On the one hand_ 一方面（hand）  it is essential that [.]. 法律和法规需要被严格地(strict)强制执行(force)来给那些违反(v)规则的人强加(impose)沉重的惩罚
4月 15 2021 12:05:47,957,4,12,49,4.09,0.954,0.987,0.995,5,1,0.0457,0.013,0.0051,0.0407,0.0021,Now the [.](收入差距) is getting wider and wider(变得(get)越来越大(注意前面语境)）.
4月 15 2021 12:05:55,994,2,6,3,0.46,0.923,0.916,0.932,5,1,0.0771,0.0839,0.0678,0.0093,0.0013,phrase: 把…看作；把…视为 from look
4月 15 2021 12:06:01,976,4,12,52,4.37,0.954,0.987,0.995,5,1,0.0457,0.0132,0.0051,0.0406,0.0021,Others speak of（介词，讲起) its [.]（副作用）: income gap is often the root of social unrest （社会动荡(from rest)的根源(r)) and also contrary to（介词，与.相对) our country_s principle.
4月 15 2021 12:10:27,881,2,2,1,0.63,0.917,0.82,0.937,2,0,0.9171,0.8199,0.9368,-0.0197,-0.0366,On the other_ [.]_  更多的努力应该被付出去唤起（arouse)公众意识 such as propagating the bad influence of drunken driving. 例如（such as）宣传(p)酒后驾驶坏的影响
4月 15 2021 12:11:49,973,3,2,4,1.86,0.884,0.884,0.899,2,0,0.8835,0.8843,0.8992,-0.0157,-0.0279,Besides（除此之外_be)_ the attitude “Never give up” [.]（是精疲力竭_ex) us both mentally and physically. Only through learning to give up (只有通过学会放弃) can we lead a pleasant and relaxing life.
4月 15 2021 12:15:06,1036,1,2,3,1.52,0.957,0.887,0.971,5,1,0.0425,0.113,0.0295,0.013,0.0009,lie（躺，放置，坐落，存在) -> [.]（过去式） -> lain （过去分词）-> lying (现在分词)
4月 15 2021 12:15:10,681,9,32,100,3.12,0.936,0.977,0.995,5,1,0.0637,0.0225,0.0053,0.0584,0.004,pend ： 粘贴，附 Appendix （附录） [.]（悬挂）
4月 15 2021 12:15:13,1034,3,10,10,1.04,0.884,0.882,0.897,5,1,0.1164,0.1177,0.1029,0.0135,0.003,lie（撒谎) -> lied (过去式) -> [.]（过去分词) -> lying (现在分词)
4月 15 2021 12:15:17,172,19,61,117,1.92,0.957,0.976,0.989,5,1,0.0427,0.0237,0.0112,0.0315,0.0017,rear
4月 15 2021 12:15:20,34,14,36,103,2.87,0.964,0.923,0.995,5,1,0.0365,0.0769,0.0054,0.0311,0.0013,intricate
4月 15 2021 12:15:25,1091,2,6,2,0.41,0.921,0.915,0.931,5,1,0.0792,0.0849,0.0688,0.0103,0.0015,phrase:环顾，四下查看 from look
4月 15 2021 12:15:29,1099,2,6,4,0.59,0.921,0.916,0.932,5,1,0.0791,0.084,0.0679,0.0113,0.0017,phrase: 把.找出来 from look
4月 16 2021 10:08:26,1007,4,9,50,5.59,0.916,0.987,0.995,5,1,0.0841,0.0132,0.0051,0.079,0.007,书信格式  (2)齐头式 美式结构，一般商务英语，电子邮件都会用到。称呼，段落，落款都顶格（称呼，段落，落款格式），段与段[.]。
4月 16 2021 10:08:33,998,4,12,34,2.86,0.954,0.987,0.995,5,1,0.0457,0.0132,0.0051,0.0407,0.0021,If you have any question for me_ please [.](可以随便做某事_phrase from free) ask at any time.
4月 16 2021 10:08:40,1062,3,10,38,3.85,0.928,0.987,0.995,5,1,0.0725,0.0129,0.0051,0.0674,0.0052,If those opposing this attitude [.] (把.纳入考虑） of its benefits_ then this may seem acceptable in our lives.
4月 16 2021 10:08:45,801,4,12,35,2.96,0.954,0.987,0.995,5,1,0.0457,0.0133,0.0051,0.0406,0.0021,The further development of economy in China has brought the more entertainment and [.]（空闲_le) to people’s life.
4月 16 2021 10:09:11,1105,3,10,12,1.16,0.884,0.88,0.895,5,1,0.1163,0.1199,0.1052,0.0111,0.0025,phrase:  钦佩；仰慕；尊敬 (sb.) from look
4月 16 2021 10:09:18,997,4,12,52,4.31,0.954,0.987,0.995,5,1,0.0457,0.0132,0.0051,0.0407,0.0021,Second_ on behalf of (代表._phrase from behalf) our company_ I would like to express my heartfelt（衷心的) welcome to all the guests and [.]（会议出席者_d).
4月 16 2021 10:09:35,1178,2,6,4,0.69,0.921,0.932,0.946,5,1,0.0791,0.068,0.054,0.0251,0.0033,For example_ one may insist that Rule (5.4b) apply only when the string s2 is chosen to be as long as possible so as to(以便，为的是_phrase from so) ensure that the string insert is .
